1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.540000000000000480e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.540000000000000480e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.075000000000000178e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.075000000000000178e-01,1.000000000000000000e+00,4.400000000000000022e-01,1.000000000000000000e+00,9.509999999999999565e-01,4.400000000000000022e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.969999999999999973e-01,9.969999999999999973e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.784999999999999809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.784999999999999809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.329999999999999849e-01,8.890000000000000124e-01,6.450000000000000178e-01,1.000000000000000000e+00,5.775000000000000133e-01,1.000000000000000000e+00,5.100000000000000089e-01,1.000000000000000000e+00,9.375000000000000000e-01,4.879999999999999893e-01,1.000000000000000000e+00,3.524999999999999800e-01,3.484999999999999765e-01,9.915000000000000480e-01,3.340000000000000191e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.454999999999999627e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.454999999999999627e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.669999999999999485e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.669999999999999485e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.100000000000000255e-02,8.100000000000000255e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.294999999999999929e-01,6.460000000000000187e-01,5.755000000000000115e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.749999999999999556e-01,9.975000000000000533e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.749999999999999556e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.530000000000000471e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.530000000000000471e-01,1.000000000000000000e+00,4.395000000000000018e-01,1.000000000000000000e+00,7.940000000000000391e-01,4.395000000000000018e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.180000000000000382e-01,9.180000000000000382e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.445000000000000506e-01,0.000000000000000000e+00,3.499999999999999778e-01,9.204999999999999849e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.494999999999999662e-01,8.944999999999999618e-01,1.000000000000000000e+00,6.494999999999999662e-01,8.739999999999999991e-01,3.534999999999999809e-01,5.669999999999999485e-01,1.000000000000000000e+00,3.390000000000000235e-01,1.000000000000000000e+00,4.749999999999999778e-01,1.000000000000000000e+00,9.979999999999999982e-01,4.729999999999999760e-01,1.000000000000000000e+00,9.334999999999999964e-01,9.180000000000000382e-01,9.845000000000000417e-01,9.010000000000000231e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.015000000000000346e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.015000000000000346e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.675000000000000488e-01,9.659999999999999698e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.589999999999999858e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.809999999999999831e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.809999999999999831e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.620000000000000551e-01,1.000000000000000000e+00,7.900000000000000355e-01,1.000000000000000000e+00,5.620000000000000551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.709999999999999520e-01,5.709999999999999520e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.454999999999999849e-01,1.000000000000000000e+00,5.454999999999999849e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.835000000000000075e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.835000000000000075e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.335000000000000409e-01,8.890000000000000124e-01,6.474999999999999645e-01,1.000000000000000000e+00,5.765000000000000124e-01,1.000000000000000000e+00,4.954999999999999960e-01,1.000000000000000000e+00,9.294999999999999929e-01,4.779999999999999805e-01,1.000000000000000000e+00,3.524999999999999800e-01,3.484999999999999765e-01,9.985000000000000542e-01,3.340000000000000191e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.219999999999999862e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.219999999999999862e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.755000000000000338e-01,1.000000000000000000e+00,9.755000000000000338e-01,6.049999999999999822e-01,9.985000000000000542e-01,7.369999999999999885e-01,1.000000000000000000e+00,5.955000000000000293e-01,1.000000000000000000e+00,9.985000000000000542e-01,1.000000000000000000e+00,9.719999999999999751e-01,9.709999999999999742e-01,1.000000000000000000e+00,3.659999999999999920e-01,5.665000000000000036e-01,9.140000000000000346e-01,3.639999999999999902e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.889999999999999902e-01,1.000000000000000000e+00,9.819999999999999840e-01,1.000000000000000000e+00,4.889999999999999902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.590000000000000524e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.590000000000000524e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
